path,frequency,class,split,subject,provenance_manifest,provenance_row,class_idx_7c,freq_idx,file_sha256
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060030_1574194179_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,13,0,0,3b9fef872e0f78d4ff835c65aa89dcbf875eeef71d99ce7b3812e388a2d4ce90
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalking9_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,14,0,0,0d230a326edffab6b99e47973776966304dc9062f3adadb8524d6ef163aefe57
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/bwalk3_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,15,0,0,5bd00816abc052d9e8f72f66b2f54c53ab177005be4363eea71fd42a50deb3b5
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/mwalk9_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,16,0,0,e7849b235f7733c446c48feb808d4f3453371970f519e222b80c10ea06e7d2b3
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/walkto3_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,17,0,0,889a0d00a53e7c5bca8107e2aa83e59150d9faf70a0f6ac80a1182bbadb27f37
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060029_1574626614_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,18,0,0,96b7a153581d84f0d809a77326ec3ab0541122c3b04bf3b439671d1b7f45134b
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/walk29_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,19,0,0,7f4ab5e7a0e70c511bae34b4b48274f9d55e5578a77d237bb307f7c4a3cf7bff
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060029_1574114789_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,20,0,0,3ba1033fe2a1baba1952f4a3f4bff4be9e9d32b36bc5215963897ec353cf8e1a
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalking15_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,21,0,0,341341296ae6ec54910590789207060eba7f0975496026e4ba4ba4338346aec5
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/hwalk3_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,22,0,0,23bd02686fa8db487bc929885eebfd81ea1e0ae6ab6d9974546e4e853fe98b0d
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060010_1573837135_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,23,0,0,edf4c107ef470f56387ccd27f9e54b4a76ed85b386f7d2d547fb6679cd84791f
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/zwalk12_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,24,0,0,052e32ce4c0cf8caf2c5c36a947d94e913419ae1ec417b69be5666cffbb8d553
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/walkto1_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,25,0,0,54cd570780785f4c082c1dea0293ba5903f5e7f226fe459439054c9d576d351f
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060014_1574696490_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,26,0,0,081899e4afd245bb00223575fa4e06ea6b82bd195f0a2ef2227bf1d5c1d5deae
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalk10_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,27,0,0,b48bd107198b2ba6237264332961fa50800eb64ed920fe6f0c0559cdfd826e3e
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01000000_1574696308_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,28,0,0,32855744b4cb730f52c13e38c6a52c291e983027238f4832285087f557f47d23
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/gwalk8_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,29,0,0,27c3c07463d50463b45355a74d2d95634d2e623ecc307992b7971d310d429b7e
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalking5_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,30,0,0,27e61bd07bc4bb64f38db3c565d79accbf495349dcb2d470b449bf50dc8a8704
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060029_1574626995_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,31,0,0,6ed3674be12315b5d087e246e94e05065dfa7ea37cecbc447ffdb2fbee660d5f
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalking14_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,32,0,0,e6bf04601bf794a70734cb2858996d89b4373b2313d4aabb8e57ce399ece3cdb
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/walk22_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,33,0,0,c15462d9c6ba469ebb42e2c27b2a0bb66ab4cadf1367ea5aa25c92444481d9cd
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalk8_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,34,0,0,4f3d03676ccf7eb29c2e73cc15edfa782b3cc5ed5b8745e1e24d7c0b099490a4
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/bwalk4_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,35,0,0,b102e626226f64f6b3fe12aa05cfaf9165d7bb75f8009b98b1e66df77e6a6a77
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalk7_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,36,0,0,974a55fe23cb7fb89ebd8a72eb2bf729a54b77eff6ca00c8f9418059cd7076b4
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalk15_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,37,0,0,bb018632c93cf29e560041cceae3b22800ca6b384726f3b79ad4f56b3fe8d35a
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/gwalk10_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,38,0,0,929935ff70603a6ad0261a374eea1f4c2a3678b2ac02ed285a4b0c23379daa66
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060029_1574114849_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,39,0,0,70f7206db6117fbe2431ec1732ef1892c9c4a30c855a1cd33bab05e8a9e200e4
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060030_1574457032_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,40,0,0,fb2d6d5ac68ffa9428db7131643de1c1febf3f50b12ba37bda3233b8d8993144
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/zwalk13_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,41,0,0,db84962dda1d3af20ea4a7e6bd39e2b5813252e1c2cdeb3de1bd09bdaf7f1675
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/walk25_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,42,0,0,6eb13eb98d571d41d2a07d5dee0051807131a294e246e12dc152e4fc2e7cb3cf
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalking4_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,43,0,0,05f9c149c28b646205900b9e1113376c42f71b6af4817f959f182e46e5935ee4
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060029_1574114829_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,44,0,0,ed117ca628101421a4ebcaa97f62aed32acdfea00110804c2376548900cd6e8d
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/bwalk10_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,45,0,0,6b03f741bde5de475eed1396b60ec8c1d8e2fda465a68762998e025143117cfa
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/zwalk3_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,46,0,0,09cbd6e605ba6f21ec213f7adb47eea16cb4744824023e079c1896f938080d05
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/mwalk10_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,47,0,0,7efa18420b1c54e27836fb6b9e2e785f3b31252b6347bf330e2426ac4d6ae271
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060029_1574627273_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,48,0,0,03999a60dd4ffe41285a5bb4c8d98c40bd78c0958eac95d8c802f296ea89c05d
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060030_1574457011_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,49,0,0,408a4721d773d2e3362ab7231d7bd81d2bc586587bb3b4a3af76b8a3d952f9da
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/zwalk9_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,50,0,0,15ab73130f1ab86c46e3d46bc44e1e180522d276e7b645e6b8003d6fbd7d57a9
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalk3_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,51,0,0,b7bd8b45dfcbfe35a9c5c174797244c9bd1c9c8af85a33e5b616861760498963
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/walk26_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,52,0,0,af94bd417e216543432461b2b87892b8964de7bb0f7a8b5664e851d77c16686b
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/mwalk7_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,53,0,0,ca5a4da053a9c9f9d29566f0fc17364797d53ccae595529db00b8f6f95a82489
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/hwalk10_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,54,0,0,63b69fc913fdf37d72471de5d3782218c06b33797c1e1b9b3f59b88e12b63593
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060030_1574456948_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,55,0,0,64c55ea174c31627ef5792e89289229996b0cd642243e1f35154c2c368185a9d
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/walk24_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,56,0,0,e08c51c5e287510d5f834a87f699c41b253b0e722f1624845b35f7cc3040a420
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060030_1574194298_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,57,0,0,c68727994514bb53f3898fe63386d6d45cf99002246b1b32a119ba8ddbee4592
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/hwalk1_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,58,0,0,c3ec434d49e896bce95f6c502d302a4520bf632236621e2b3c7b2b7cc67c704d
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060030_1574456969_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,59,0,0,a24bb587da60e6c4e419ec70c58cc3e57fbc046272bfe6ff4aff5617eb96ae9f
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalk11_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,60,0,0,64e11341a4dbc6b47a585d5549ca495d22eab057a8049f4366fd986101aa55c8
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/hwalk8_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,61,0,0,4af8b88405d1a5d79348dbfc569c65a76516b644b21f2c657a0b6f160c4d5d0d
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060029_1574626448_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,62,0,0,8ae2e9cb54a2d7e533689a65a9a6aa67f376fd575e1614135db69493b0016331
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalking12_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,63,0,0,502b48bba687ae4f61f3788a14530939adeef7391f07c617dd5b35c862c3e0c3
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/gwalk9_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,64,0,0,0b7715945f19b4cfb666e18a220fcae9adbe53718c042722670d6eda78ed4f2e
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060010_1573837157_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,65,0,0,03de915d083747dec1a7307c1b2266d9754e6d1ba3245d4bced9d029da12ea50
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/walkto9_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,66,0,0,3df3965eda42cb6937df96b83909ac729da49aba4757f13a26c3806e4e535fe0
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalk5_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,67,0,0,533eb4d951c1a5c743591279f7c45b3172455c80342405bd26928bf54190ae9a
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/mwalk6_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,68,0,0,717490d1409803b9d1ad7be03e88f094c6aa4f66589d148e673d25781ad58553
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060030_1574457136_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,69,0,0,be2b8e78aac6bb99ac50c48796e39fe3b6965876053fa2e9a0592fef9a84f604
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/walkto15_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,70,0,0,730ee88535e4b27dc350e012975c5b0152599e3bc449f1ea15759e31a05ae91e
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalking3_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,71,0,0,27ee6e6ef498de5c383ccd9bb45a28e7c70574dd925f000172c896952b445999
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalking2_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,72,0,0,26dfbd3f5bd312621e8bdad9a5129977658ea2e7b7cf2a20ee93eda31b9e7741
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/zwalk10_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,73,0,0,638a4cb9834beab8162cfdabca3d0ced7abe75c9f8c7b2c453429e09366c6e69
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/swalk14_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,74,0,0,c1b9a059daed5e12618f6cac97a599f8faf98047cb567175e9967259e412ffc4
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060030_1574194275_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,75,0,0,f20efe2e503f6435e70c1d38bf0ac4dc81e36e5a5461884b35ffb3758e723ad2
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/01060029_1574626687_Spec.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,76,0,0,d1f9ca1118a99dfffb06f9cd63791909202841bd1aa4b9f2b3e7512acb8596b3
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/walk27_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,77,0,0,30a466a3a1a3bff9f6e95764c07828c8d8c6d40e43fd4c0ec4976c293d6290a4
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/walkto11_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,78,0,0,869525c664eac561ec6f582c942141b1d24c5e8ffca1091075ed002bf55effaa
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/bwalk6_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,79,0,0,154e79982408298ee67cb067ebbbdb7777f682f9f214c1a059c2dcf80d35faa1
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/bwalk9_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,80,0,0,7d1e021af7ec2b35e1ba368f7ea4af5788a84e32257116ac05882558f1cd712c
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/24GHz/Away/bwalk7_DS.png,24GHz,Away,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/24GHz.csv,81,0,0,b12f08a994e6516e75654b1d428f066f87322d80bdd2bf98283843d1c50f9d33
